19900625,19900701,1
19900702,19900708,0
19900709,19900715,0
19900716,19900722,1
19900723,19900729,0
19900730,19900805,0
19900806,19900812,1
19900813,19900819,1
19900820,19900826,0
19900827,19900902,0
19900903,19900909,0
19900910,19900916,0
19900917,19900923,1
19900924,19900930,0
19901001,19901007,0
19901008,19901014,0
19901015,19901021,1
19901022,19901028,1
19901029,19901104,1
19901105,19901111,1
19901112,19901118,1
19901119,19901125,1
19901126,19901202,1
19901203,19901209,1
19901210,19901216,1
19901217,19901223,1
19901224,19901230,0
19901231,19910106,1
19910107,19910113,1
19910114,19910120,1
19910121,19910127,1
19910128,19910203,1
19910204,19910210,1
19910211,19910217,1
19910218,19910224,1
19910225,19910303,1
19910304,19910310,1
19910311,19910317,1
19910318,19910324,1
19910325,19910331,1
19910401,19910407,1
19910408,19910414,1
19910415,19910421,1
19910422,19910428,1
19910429,19910505,1
19910506,19910512,1
19910513,19910519,1
19910520,19910526,1
19910527,19910602,1
19910603,19910609,1
19910610,19910616,1
19910617,19910623,1
19910624,19910630,1
19910701,19910707,1
19910708,19910714,1
19910715,19910721,1
19910722,19910728,1
19910729,19910804,1
19910805,19910811,1
19910812,19910818,1
19910819,19910825,1
19910826,19910901,1
19910902,19910908,1
19910909,19910915,1
19910916,19910922,0
19910923,19910929,1
19910930,19911006,1
19911007,19911013,1
19911014,19911020,1
19911021,19911027,1
19911028,19911103,1
19911104,19911110,1
19911111,19911117,1
19911118,19911124,0
19911125,19911201,1
19911202,19911208,1
19911209,19911215,1
19911216,19911222,0
19911223,19911229,1
19911230,19920105,1
19920106,19920112,1
19920113,19920119,1
19920120,19920126,1
19920127,19920202,1
19920203,19920209,1
19920210,19920216,1
19920217,19920223,1
19920224,19920301,1
19920302,19920308,1
19920309,19920315,1
19920316,19920322,1
19920323,19920329,0
19920330,19920405,1
19920406,19920412,1
19920413,19920419,0
19920420,19920426,1
19920427,19920503,0
19920504,19920510,0
19920511,19920517,0
19920518,19920524,0
19920525,19920531,1
19920601,19920607,1
19920608,19920614,1
19920615,19920621,1
19920622,19920628,0
19920629,19920705,1
19920706,19920712,0
19920713,19920719,0
19920720,19920726,0
19920727,19920802,0
19920803,19920809,0
19920810,19920816,0
19920817,19920823,0
19920824,19920830,0
